,movie_name,year,runtime,genre,rating,votes,gross(in $)
10663,The Call of the Wild,2020,100 min,adventure,6.7,51211.0,62342368.0
10664,Power Rangers,2017,124 min,adventure,5.9,109801.0,85364450.0
10665,Wreck-It Ralph,2012,101 min,adventure,7.7,429339.0,189422889.0
10666,I Am Number Four,2011,111 min,adventure,6.1,240259.0,55100437.0
10667,Sucker Punch,2011,110 min,adventure,6.0,245146.0,36392502.0
10668,Who Framed Roger Rabbit,1988,104 min,adventure,7.7,205008.0,156452370.0
10669,Rio,2011,96 min,adventure,6.9,232560.0,143619809.0
10670,Toy Story 2,1999,92 min,adventure,7.9,587789.0,245852179.0
10671,"Honey, I Shrunk the Kids",1989,93 min,adventure,6.4,158043.0,130724172.0
10672,The Amazing Spider-Man 2,2014,142 min,adventure,6.6,504903.0,202853933.0
10673,Dogma,1999,130 min,adventure,7.3,220760.0,30651422.0
10674,The Emperor's New Groove,2000,78 min,adventure,7.4,208727.0,89302687.0
10675,xXx,2002,124 min,adventure,5.8,181730.0,142109382.0
10676,Transformers: Dark of the Moon,2011,154 min,adventure,6.2,413822.0,352390543.0
10677,End of Watch,2012,109 min,adventure,7.6,253039.0,41003371.0
10678,Crocodile Dundee,1986,97 min,adventure,6.6,108391.0,174635000.0
10679,Moonraker,1979,126 min,adventure,6.2,103300.0,70308099.0
10680,Rambo: First Blood Part II,1985,96 min,adventure,6.5,172595.0,150415432.0
10681,The League of Extraordinary Gentlemen,2003,110 min,adventure,5.8,178390.0,66465204.0
10682,Anastasia,1997,94 min,adventure,7.1,127041.0,58406347.0
10683,RV,2006,99 min,adventure,5.6,61175.0,71726025.0
10684,The Final Countdown,1980,103 min,adventure,6.6,24854.0,16647800.0
10685,Transformers: Revenge of the Fallen,2009,149 min,adventure,5.9,411356.0,402111870.0
10686,A View to a Kill,1985,131 min,adventure,6.3,99953.0,50327960.0
10687,Warcraft,2016,123 min,adventure,6.7,267404.0,47365290.0
10688,Kung Fu Panda 2,2011,90 min,adventure,7.2,292055.0,165249063.0
10689,The Jungle Book,2016,106 min,adventure,7.4,280644.0,364001123.0
10690,Marrowbone,2017,110 min,adventure,6.7,33466.0,1377.0
10691,Thor: The Dark World,2013,112 min,adventure,6.8,690206.0,206362140.0
10692,Treasure Planet,2002,95 min,adventure,7.2,122275.0,38176783.0
10693,G.I. Joe: The Rise of Cobra,2009,118 min,adventure,5.7,210521.0,152267519.0
10694,How to Train Your Dragon: The Hidden World,2019,104 min,adventure,7.4,133311.0,160799505.0
10695,Kong: Skull Island,2017,118 min,adventure,6.6,324476.0,168052812.0
10696,Maze Runner: The Scorch Trials,2015,131 min,adventure,6.3,256144.0,81697192.0
10697,Teenage Mutant Ninja Turtles,2014,101 min,adventure,5.8,213087.0,191204754.0
10698,The Mexican,2001,123 min,adventure,6.1,109871.0,66808615.0
10699,Ben-Hur,1959,212 min,adventure,8.1,241868.0,74700000.0
10700,Fantastic Four,2015,100 min,adventure,4.3,169636.0,56117548.0
10701,The Predator,2018,107 min,adventure,5.3,135939.0,51024708.0
10702,Die Another Day,2002,133 min,adventure,6.1,221995.0,160942139.0
10703,The Crazies,2010,101 min,adventure,6.5,123367.0,39123589.0
10704,Demon Slayer the Movie: Mugen Train,2020,117 min,adventure,8.2,60643.0,47700000.0
10705,National Lampoon's Vacation,1983,98 min,adventure,7.3,112838.0,61400000.0
10706,The Twilight Saga: Eclipse,2010,124 min,adventure,5.0,249603.0,300531751.0
10707,Dragonball Evolution,2009,85 min,adventure,2.5,75969.0,9353573.0
10708,The Hitchhiker's Guide to the Galaxy,2005,109 min,adventure,6.7,201187.0,51085416.0
10709,Maze Runner: The Death Cure,2018,143 min,adventure,6.2,145221.0,58032443.0
10710,The Peanut Butter Falcon,2019,97 min,adventure,7.6,92250.0,13122642.0
10711,Godzilla,2014,123 min,adventure,6.4,418474.0,200676069.0
10712,Hellboy,2004,122 min,adventure,6.8,334281.0,59623958.0
10713,Tomorrowland,2015,130 min,adventure,6.4,184720.0,93436322.0
10714,Miss Peregrine's Home for Peculiar Children,2016,127 min,adventure,6.7,177324.0,87242834.0
10715,Pokémon: Detective Pikachu,2019,104 min,adventure,6.5,166935.0,144105346.0
10716,Tarzan,1999,88 min,adventure,7.3,231028.0,171091819.0
10717,Paddington 2,2017,103 min,adventure,7.8,82331.0,40442052.0
10718,Max Steel,2016,92 min,adventure,4.6,19883.0,3818664.0
10719,The Expendables,2010,103 min,adventure,6.4,349613.0,103068524.0
10720,After Earth,2013,100 min,adventure,4.8,203379.0,60522097.0
10721,Inferno,2016,121 min,adventure,6.2,179410.0,34343574.0
10722,The Adventures of Robin Hood,1938,102 min,adventure,7.9,52105.0,3981000.0
10723,Clash of the Titans,2010,106 min,adventure,5.8,285365.0,163214888.0
10724,The Interview,2014,112 min,adventure,6.5,337233.0,6105175.0
10725,Star Trek Into Darkness,2013,132 min,adventure,7.7,486517.0,228778661.0
10726,Into the Woods,2014,125 min,adventure,5.9,143235.0,128002372.0
10727,Noah,2014,138 min,adventure,5.8,257697.0,101200044.0
10728,The Legend of Tarzan,2016,110 min,adventure,6.2,179539.0,126643061.0
10729,National Treasure: Book of Secrets,2007,124 min,adventure,6.5,242334.0,219964115.0
10730,Paddington,2014,95 min,adventure,7.3,120790.0,76271832.0
10731,Time Bandits,1981,110 min,adventure,6.9,65066.0,42365581.0
10732,The Three Musketeers,2011,110 min,adventure,5.7,109090.0,20377913.0
10733,Teenage Mutant Ninja Turtles,1990,93 min,adventure,6.7,96268.0,135265915.0
10734,Hotel Transylvania,2012,91 min,adventure,7.0,261000.0,148313048.0
10735,Total Recall,2012,118 min,adventure,6.2,257476.0,58877969.0
10736,The Bridge on the River Kwai,1957,161 min,adventure,8.2,223011.0,44908000.0
10737,Diamonds Are Forever,1971,120 min,adventure,6.5,108627.0,43819547.0
10738,The Perfect Storm,2000,130 min,adventure,6.5,170605.0,182618434.0
10739,Ender's Game,2013,114 min,adventure,6.6,243930.0,61737191.0
10740,The Core,2003,135 min,adventure,5.5,102802.0,31186896.0
10741,The Divergent Series: Insurgent,2015,119 min,adventure,6.2,242031.0,130179072.0
10742,Space Jam: A New Legacy,2021,115 min,adventure,4.5,73557.0,70592228.0
10743,Cars 2,2011,106 min,adventure,6.2,195853.0,191452396.0
10744,North by Northwest,1959,136 min,adventure,8.3,331083.0,13275000.0
10745,Green Lantern,2011,114 min,adventure,5.5,288005.0,116601172.0
10746,Monsters vs. Aliens,2009,94 min,adventure,6.4,166171.0,198351526.0
10747,Monster Hunter,2020,103 min,adventure,5.2,61285.0,15162470.0
10748,Cold Mountain,2003,154 min,adventure,7.2,150851.0,95636509.0
10749,Lara Croft: Tomb Raider,2001,100 min,adventure,5.7,212002.0,131144183.0
10750,Hunt for the Wilderpeople,2016,101 min,adventure,7.8,133091.0,5202582.0
10751,Hugo,2011,126 min,adventure,7.5,326384.0,73864507.0
10752,Maleficent,2014,97 min,adventure,6.9,381246.0,241410378.0
10753,Waterworld,1995,177 min,adventure,6.2,199572.0,88246220.0
10754,Major Payne,1995,95 min,adventure,6.2,36628.0,29412050.0
10755,Licence to Kill,1989,133 min,adventure,6.6,106862.0,34667015.0
10756,Ralph Breaks the Internet,2018,112 min,adventure,7.0,165506.0,201091711.0
10757,Space Jam,1996,88 min,adventure,6.5,200966.0,90463534.0
10758,Frozen,2010,93 min,adventure,6.2,75492.0,243390.0
10759,The Holy Mountain,1973,114 min,adventure,7.8,44378.0,61001.0
10760,The Twilight Saga: New Moon,2009,130 min,adventure,4.7,288194.0,296623634.0
10761,Monsters University,2013,104 min,adventure,7.2,365652.0,268492764.0
10762,R.I.P.D.,2013,96 min,adventure,5.6,136503.0,33618855.0
10763,Terminator Salvation,2009,115 min,adventure,6.5,366037.0,125322469.0
10764,Assassin's Creed,2016,115 min,adventure,5.6,201436.0,54647948.0
10765,Finding Dory,2016,97 min,adventure,7.3,281563.0,486295561.0
10766,Last Action Hero,1993,130 min,adventure,6.4,154957.0,50016394.0
10767,Conan the Barbarian,2011,113 min,adventure,5.1,100217.0,21295021.0
10768,The Ten Commandments,1956,220 min,adventure,7.9,72218.0,93740000.0
10769,Rambo,2008,92 min,adventure,7.0,235271.0,42754105.0
10770,Eragon,2006,104 min,adventure,5.1,127628.0,75030163.0
10771,Ferdinand,2017,108 min,adventure,6.7,58993.0,84410380.0
10772,The Chronicles of Narnia: Prince Caspian,2008,150 min,adventure,6.5,214524.0,141621490.0
10773,Allegiant,2016,120 min,adventure,5.7,125325.0,66184051.0
10774,King Arthur,2004,126 min,adventure,6.3,170370.0,51882244.0
10775,Jumper,2008,88 min,adventure,6.1,310634.0,80172128.0
10776,Godzilla: King of the Monsters,2019,132 min,adventure,6.0,186696.0,110500138.0
10777,Live and Let Die,1973,121 min,adventure,6.7,109903.0,35377836.0
10778,Chaos Walking,2021,109 min,adventure,5.7,50432.0,13287908.0
10779,X-Men: The Last Stand,2006,104 min,adventure,6.6,522111.0,234362462.0
10780,The Three Musketeers,1993,105 min,adventure,6.4,56319.0,53898845.0
10781,How to Train Your Dragon 2,2014,102 min,adventure,7.8,341463.0,177002924.0
10782,The Green Inferno,2013,100 min,adventure,5.3,45858.0,7192291.0
10783,Isle of Dogs,2018,101 min,adventure,7.8,173141.0,32015231.0
10784,Wild,2014,115 min,adventure,7.1,131157.0,37880356.0
10785,Return to the Blue Lagoon,1991,102 min,adventure,5.1,20469.0,2807854.0
10786,In the Heart of the Sea,2015,122 min,adventure,6.9,141706.0,25020758.0
10787,The Man in the Iron Mask,1998,132 min,adventure,6.5,170667.0,56968902.0
10788,The Expendables 3,2014,126 min,adventure,6.1,185498.0,39322544.0
10789,Epic Movie,2007,86 min,adventure,2.4,106830.0,39739367.0
10790,Jurassic Park III,2001,92 min,adventure,5.9,326740.0,181171875.0
10791,Flags of Our Fathers,2006,135 min,adventure,7.1,125058.0,33602376.0
10792,The Man with the Golden Gun,1974,125 min,adventure,6.7,107750.0,20972000.0
10793,Tom and Jerry,2021,101 min,adventure,5.2,36500.0,46536687.0
10794,The Brothers Grimsby,2016,83 min,adventure,6.2,104994.0,6864016.0
10795,Octopussy,1983,131 min,adventure,6.5,108010.0,67900000.0
10796,The Jungle Book,1967,78 min,adventure,7.6,186833.0,141843612.0
10797,Percy Jackson: Sea of Monsters,2013,106 min,adventure,5.7,120221.0,68559554.0
10798,The Lego Batman Movie,2017,104 min,adventure,7.3,155600.0,175750384.0
10799,Onward,2020,102 min,adventure,7.4,153356.0,61555145.0
10800,The Alamo,1960,162 min,adventure,6.8,16441.0,17262932.0
10801,Snow White and the Huntsman,2012,127 min,adventure,6.1,292871.0,155332381.0
10802,Prince of Persia: The Sands of Time,2010,116 min,adventure,6.6,293293.0,90759676.0
10803,Rango,2011,107 min,adventure,7.2,271713.0,123477607.0
10804,Scooby-Doo 2: Monsters Unleashed,2004,93 min,adventure,5.2,59901.0,84216833.0
10805,The Spy Who Loved Me,1977,125 min,adventure,7.0,110946.0,46800000.0
10806,The Mortal Instruments: City of Bones,2013,130 min,adventure,5.8,135713.0,31165421.0
10807,Sahara,2005,124 min,adventure,6.0,99621.0,68671925.0
10808,Escape Room: Tournament of Champions,2021,88 min,adventure,5.7,47870.0,25188958.0
10809,Papillon,2017,133 min,adventure,7.2,78182.0,2335896.0
10810,The Life Aquatic with Steve Zissou,2004,119 min,adventure,7.2,200609.0,24006726.0
10811,Cars 3,2017,102 min,adventure,6.7,104622.0,152901115.0
10812,The Twilight Saga: Breaking Dawn - Part 1,2011,117 min,adventure,4.9,243976.0,281287133.0
10813,Austin Powers in Goldmember,2002,94 min,adventure,6.2,213591.0,213307889.0
10814,Alvin and the Chipmunks,2007,92 min,adventure,5.2,88267.0,217326974.0
10815,Sherlock Holmes: A Game of Shadows,2011,129 min,adventure,7.4,460673.0,186848418.0
10816,The Rocketeer,1991,108 min,adventure,6.5,59091.0,46704056.0
10817,War for the Planet of the Apes,2017,140 min,adventure,7.4,261959.0,146880162.0
10818,Dawn of the Planet of the Apes,2014,130 min,adventure,7.6,446703.0,208545589.0
10819,Robots,2005,91 min,adventure,6.4,151118.0,128200012.0
10820,The Last Witch Hunter,2015,106 min,adventure,5.9,105562.0,27367660.0
10821,Home,2015,94 min,adventure,6.6,104651.0,177397510.0
10822,The Ruins,2008,90 min,adventure,5.9,76925.0,17432844.0
10823,Journey to the Center of the Earth,2008,93 min,adventure,5.8,125178.0,101704370.0
10824,Exodus: Gods and Kings,2014,150 min,adventure,6.0,170931.0,65014513.0
10825,Night at the Museum: Battle of the Smithsonian,2009,105 min,adventure,6.0,201071.0,177243721.0
10826,Jack the Giant Slayer,2013,114 min,adventure,6.2,141339.0,65187603.0
10827,The AristoCats,1970,78 min,adventure,7.1,107037.0,37675257.0
10828,Fantastic Four,2005,106 min,adventure,5.7,333413.0,154696080.0
10829,High Life,2018,113 min,adventure,5.8,37168.0,1225852.0
10830,Rampage,2018,107 min,adventure,6.1,172009.0,101028233.0
10831,Spartacus,1960,197 min,adventure,7.9,136837.0,30000000.0
10832,30 Days of Night,2007,113 min,adventure,6.6,180265.0,39568996.0
10833,A Series of Unfortunate Events,2004,108 min,adventure,6.8,212374.0,118627117.0
10834,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112 min,adventure,5.9,94930.0,82051601.0
10835,Pan,2015,111 min,adventure,5.7,65184.0,35088320.0
10836,Sorcerer,1977,121 min,adventure,7.7,22625.0,12000000.0
10837,The Scorpion King,2002,92 min,adventure,5.5,140682.0,91047077.0
10838,The Book of Life,2014,95 min,adventure,7.2,73263.0,50151543.0
10839,Oz the Great and Powerful,2013,130 min,adventure,6.3,209784.0,234911825.0
10840,Robin Hood,1973,83 min,adventure,7.5,130314.0,32056467.0
10841,The Croods,2013,98 min,adventure,7.2,219054.0,187168425.0
10842,Bolt,2008,96 min,adventure,6.8,215435.0,114053579.0
10843,Back to the Future Part III,1990,118 min,adventure,7.4,453629.0,87727583.0
10844,The A-Team,2010,117 min,adventure,6.7,261526.0,77222099.0
10845,Independence Day: Resurgence,2016,120 min,adventure,5.2,181957.0,103144286.0
10846,Mortal Kombat,1995,101 min,adventure,5.8,119821.0,70454098.0
10847,Charlie's Angels,2000,98 min,adventure,5.6,189528.0,125305545.0
10848,Chicken Run,2000,84 min,adventure,7.1,195997.0,106834564.0
10849,Asterix at the Olympic Games,2008,116 min,adventure,5.2,30816.0,999811.0
10850,Mary Poppins Returns,2018,130 min,adventure,6.7,90090.0,171958438.0
10851,A Goofy Movie,1995,78 min,adventure,6.9,57008.0,35348597.0
10852,Lord of the Flies,1990,90 min,adventure,6.4,31548.0,13985225.0
10853,The Lost City of Z,2016,141 min,adventure,6.6,93397.0,8580410.0
10854,The Pink Panther,2006,93 min,adventure,5.6,88485.0,82226474.0
10855,The Croods: A New Age,2020,95 min,adventure,6.9,45904.0,58568815.0
10856,Street Fighter,1994,102 min,adventure,4.0,72427.0,33423521.0
10857,Cliffhanger,1993,113 min,adventure,6.5,132671.0,84049211.0
10858,Vertical Limit,2000,124 min,adventure,5.9,62798.0,69243859.0
10859,G.I. Joe: Retaliation,2013,110 min,adventure,5.7,183184.0,122523060.0
10860,The Borrowers,1997,89 min,adventure,5.9,22804.0,22359293.0
10861,The Iron Giant,1999,86 min,adventure,8.1,203571.0,23159305.0
10862,Snow White and the Seven Dwarfs,1937,83 min,adventure,7.6,203069.0,184925485.0
10863,Flight of the Navigator,1986,90 min,adventure,6.9,49332.0,18564613.0
10864,Cloudy with a Chance of Meatballs 2,2013,95 min,adventure,6.3,106192.0,119793567.0
10865,Meet the Robinsons,2007,95 min,adventure,6.8,103151.0,97822171.0
10866,The Last Starfighter,1984,101 min,adventure,6.7,43496.0,28733290.0
10867,Detroit Rock City,1999,95 min,adventure,6.8,39970.0,4217115.0
10868,Anaconda,1997,89 min,adventure,4.8,106603.0,65885767.0
10869,47 Meters Down,2017,89 min,adventure,5.6,56794.0,44307193.0
10870,Good Boys,2019,90 min,adventure,6.7,75825.0,69056735.0
10871,The Return of Swamp Thing,1989,88 min,adventure,4.6,5833.0,192816.0
10872,Rat Race,2001,112 min,adventure,6.4,118421.0,56618055.0
10873,Easy Rider,1969,95 min,adventure,7.3,111983.0,41728598.0
10874,Dante's Peak,1997,108 min,adventure,6.0,93022.0,67127760.0
10875,Alien vs. Predator,2004,101 min,adventure,5.6,203623.0,80282231.0
10876,FernGully: The Last Rainforest,1992,76 min,adventure,6.5,31392.0,24650296.0
10877,For Your Eyes Only,1981,127 min,adventure,6.7,103441.0,62300000.0
10878,The Postman,1997,177 min,adventure,6.1,75271.0,17626234.0
10879,The Road to El Dorado,2000,89 min,adventure,6.9,99376.0,50863742.0
10880,Muppets Most Wanted,2014,107 min,adventure,6.4,35403.0,51183113.0
10881,Stuart Little,1999,84 min,adventure,6.0,139019.0,140035367.0
10882,Monsters,2010,94 min,adventure,6.4,93882.0,237301.0
10883,Knight and Day,2010,109 min,adventure,6.3,199269.0,76423035.0
10884,Never Say Never Again,1983,134 min,adventure,6.1,69446.0,55500000.0
10885,The Fall,2006,117 min,adventure,7.8,113538.0,2280348.0
10886,Men in Black: International,2019,114 min,adventure,5.6,137324.0,80001807.0
10887,King Kong,1976,134 min,adventure,5.9,33554.0,52614445.0
10888,Shark Tale,2004,90 min,adventure,6.0,186896.0,160861908.0
10889,Girls Trip,2017,122 min,adventure,6.2,38503.0,115171585.0
10890,Cool Runnings,1993,98 min,adventure,7.0,106741.0,68856263.0
10891,Wyatt Earp,1994,191 min,adventure,6.7,52388.0,25052000.0
10892,Home Alone 2: Lost in New York,1992,120 min,adventure,6.8,370693.0,173585516.0
10893,Predators,2010,107 min,adventure,6.4,234768.0,52000688.0
10894,Asterix and Obelix vs. Caesar,1999,109 min,adventure,5.9,43225.0,1644060.0
10895,Innerspace,1987,120 min,adventure,6.8,61547.0,25893810.0
10896,Star Trek II: The Wrath of Khan,1982,113 min,adventure,7.7,123752.0,78912963.0
10897,How I Live Now,2013,101 min,adventure,6.4,30986.0,60213.0
10898,Wild Hogs,2007,100 min,adventure,5.8,120180.0,168273550.0
10899,DOA: Dead or Alive,2006,87 min,adventure,4.8,45350.0,480314.0
10900,Rambo III,1988,102 min,adventure,5.8,133821.0,53715611.0
10901,Miami Vice,2006,132 min,adventure,6.0,118989.0,63450470.0
10902,The Secret Life of Pets,2016,87 min,adventure,6.5,205736.0,368384330.0
10903,Night at the Museum: Secret of the Tomb,2014,98 min,adventure,6.2,126079.0,113746621.0
10904,Chitty Chitty Bang Bang,1968,144 min,adventure,6.9,47436.0,7500000.0
10905,Adrift,2018,96 min,adventure,6.6,58136.0,31445012.0
10906,Small Soldiers,1998,110 min,adventure,6.2,101378.0,54682547.0
10907,Peter Pan,1953,77 min,adventure,7.3,143268.0,87404651.0
10908,Die Hard with a Vengeance,1995,128 min,adventure,7.6,392697.0,100012499.0
10909,Ponyo,2008,101 min,adventure,7.6,147418.0,15090400.0
10910,Jupiter Ascending,2015,127 min,adventure,5.3,190166.0,47387723.0
10911,Howard the Duck,1986,110 min,adventure,4.7,48221.0,16295774.0
10912,The Bourne Legacy,2012,135 min,adventure,6.6,305484.0,113203870.0
10913,Paul,2011,104 min,adventure,6.9,256321.0,37412945.0
10914,Despicable Me 2,2013,98 min,adventure,7.3,405492.0,368061265.0
10915,xXx: Return of Xander Cage,2017,107 min,adventure,5.2,93530.0,44898413.0
10916,Joe Dirt,2001,91 min,adventure,6.0,58030.0,27087695.0
10917,Clash of the Titans,1981,118 min,adventure,6.9,45466.0,41092328.0
10918,The Day the Earth Stood Still,2008,104 min,adventure,5.5,172637.0,79366978.0
10919,Bee Movie,2007,91 min,adventure,6.1,166648.0,126631277.0
10920,The Darjeeling Limited,2007,91 min,adventure,7.2,203590.0,11902715.0
10921,On Her Majesty's Secret Service,1969,142 min,adventure,6.7,94047.0,22800000.0
10922,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113 min,adventure,6.3,157528.0,104386950.0
10923,Popeye,1980,114 min,adventure,5.3,32720.0,49823057.0
10924,The 5th Wave,2016,112 min,adventure,5.2,111742.0,34916787.0
10925,Beowulf,2007,115 min,adventure,6.3,169877.0,82161969.0
10926,PAW Patrol: The Movie,2021,86 min,adventure,6.1,6650.0,40127371.0
10927,The Lorax,2012,86 min,adventure,6.4,116792.0,214030500.0
10928,The Adventures of Sharkboy and Lavagirl 3-D,2005,93 min,adventure,3.7,39101.0,39177684.0
